Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,alterAddTwoCol,4,1,0,141,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,upsert,6,1,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,upsertOnlyKeyCols,6,1,0,159,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,insert,6,1,0,171,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,update,6,1,0,183,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,3,1,0,195,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInProperties,3,1,0,203,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,213,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,quoteIdentifiers,3,1,0,92,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,setup,27,1,0,118,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,teardown,3,1,0,157,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,createDialect,0,1,0,162,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,sourceConfigWithUrl,13,2,2,169,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,sinkConfigWithUrl,6,1,2,193,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertDecimalMapping,3,1,2,210,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertDateMapping,3,1,1,217,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertTimeMapping,3,1,1,221,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertTimestampMapping,3,1,1,225,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertPrimitiveMapping,3,1,2,229,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,3,1,2,236,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,11,3,4,243,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,4,1,4,260,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,propertiesFromPairs,10,2,1,271,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertStatements,6,2,2,284,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,tableId,3,1,1,292,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,columns,7,2,2,296,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyDataTypeMapping,4,1,2,304,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColNoPk,3,1,1,309,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColOnePk,3,1,1,315,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateThreeColTwoPk,3,1,1,321,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddOneCol,3,1,1,329,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddTwoCols,3,1,1,335,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,19,1,0,342,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldNull,7,2,0,380,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldStructUnsupported,4,1,0,404,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldArrayUnsupported,4,1,0,413,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldMapUnsupported,4,1,0,422,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertSanitizedUrl,3,1,2,431,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertQueryEquals,3,1,2,435,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyBindField,5,1,3,439,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,readQueryResourceForThisTest,12,1,1,446,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,readQueryResourceLinesForThisTest,12,1,1,474,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,getQueryResourceDelimitedSuffix,3,1,0,497,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createDialect,3,1,0,35,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,40,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,53,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDataTypes,16,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,79,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,84,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,89,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,94,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,101,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,110,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createOneColNoPk,4,1,0,117,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createOneColOnePk,4,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createThreeColTwoPk,4,1,0,129,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,alterAddOneCol,4,1,0,135,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,alterAddTwoCol,4,1,0,141,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,upsert,6,1,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,4,1,0,159,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,171,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,setup,11,1,0,69,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,cleanup,6,1,0,82,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,createDialect,3,1,0,90,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,createDialect,3,1,1,95,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,newDialectFor,17,3,2,99,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesEmpty,4,1,0,118,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesSingle,6,1,0,124,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testFindTablesWithKnownTableType,7,1,0,132,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testNotFindTablesWithUnknownTableType,5,1,0,141,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesMany,10,1,0,148,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesNarrowedToSchemas,33,1,0,160,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,assertTableNames,8,2,3,203,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeTableOnEmptyDb,5,1,0,216,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeTable,21,1,0,223,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeColumns,38,1,0,251,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildCreateQueryStatement,3,1,0,307,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildAlterTableStatement,3,1,0,312,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildUpsertStatement,3,1,0,317,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,17,1,0,323,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,verifyFormatColumnValue,6,1,3,344,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,verifyWriteColumnSpec,6,1,2,351,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,dummyDialect,9,1,0,358,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,getSqlType,3,1,1,361,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,10,1,0,368,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,389,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,398,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldLoadAllBuiltInDialects,4,1,0,37,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindGenericDialect,3,1,0,54,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindDerbyDialect,3,1,0,59,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindOracleDialect,4,1,0,64,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSqliteDialect,3,1,0,70,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindPostgreSqlDialect,3,1,0,75,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindMySqlDialect,3,1,0,80,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSqlServerDialect,5,1,0,85,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSapDialect,3,1,0,92,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindVerticaDialect,3,1,0,97,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindMockDialect,3,1,0,103,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrl,3,1,0,108,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrlMissingJdbcPrefix,3,1,0,114,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,assertDialect,9,1,2,120,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,beforeEach,3,1,0,58,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,afterEach,3,1,0,63,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createDialect,9,1,0,68,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,79,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,92,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDataTypes,15,1,0,100,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,117,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,122,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,127,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,132,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,139,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,146,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createOneColNoPk,4,1,0,153,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createOneColOnePk,4,1,0,159,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createThreeColTwoPk,4,1,0,165,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,alterAddOneCol,4,1,0,171,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,alterAddTwoCol,4,1,0,177,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,upsert,6,1,0,183,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,tableOnEmptyDb,4,1,0,195,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,testDescribeTable,21,1,0,201,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,testGettingCurrentTimeOnDB,6,1,0,227,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,data,3,1,0,71,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,sourceConfigWithUrl,9,1,3,174,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,propertiesFromPairs,10,2,1,195,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,testValueConversionOnNumeric,34,2,7,207,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createDialect,3,1,0,35,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,40,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,4,1,0,53,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDataTypes,16,1,0,59,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,77,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,82,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,87,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,92,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,99,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createOneColNoPk,4,1,0,108,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createOneColOnePk,4,1,0,114,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createThreeColTwoPk,4,1,0,120,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,alterAddOneCol,4,1,0,126,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,alterAddTwoCol,4,1,0,132,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,insert,6,1,0,138,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,update,6,1,0,150,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,162,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,upsert,6,1,0,169,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,upsertOnlyKeyCols,6,1,0,181,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,193,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0,203,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createDialect,3,1,0,36,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,41,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,4,1,0,54,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDataTypes,16,1,0,60,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,78,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,83,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,88,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,93,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,100,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createOneColNoPk,4,1,0,109,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createOneColOnePk,4,1,0,115,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createThreeColTwoPk,4,1,0,121,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,alterAddOneCol,4,1,0,127,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,alterAddTwoCol,4,1,0,133,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,insert,6,1,0,139,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,update,6,1,0,151,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,163,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,upsert,6,1,0,171,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,upsertOnlyKeyCols,6,1,0,184,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,196,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0,204,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createDialect,3,1,0,35,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,40,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,53,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDataTypes,15,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,78,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,83,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,88,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,93,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,100,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,109,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createOneColNoPk,4,1,0,116,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createOneColOnePk,4,1,0,122,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createThreeColTwoPk,4,1,0,128,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,alterAddOneCol,4,1,0,134,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,alterAddTwoCol,4,1,0,140,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,upsert,6,1,0,146,1,,
